record_id,source_row,pbs_code,teamcenter_id,bom_id,item_description,system,scenario,margin_case,nominal_load_kw,uncertainty_pct,triangular_lower_kw,triangular_mode_kw,triangular_upper_kw,truncnorm_lower_kw,truncnorm_mean_kw,truncnorm_upper_kw,truncnorm_sigma_kw,is_degenerate
151,150,PBS_GROUP_0013,TC_000084,BOM_000132,ITEM_000130,HVAC,Scenario Alpha,Case B - CMM + CUM,0.062,0.1,0.0558,0.062,0.06820000000000001,0.0558,0.062,0.06820000000000001,0.003163265306122449,False
151,150,PBS_GROUP_0013,TC_000084,BOM_000132,ITEM_000130,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.062,0.14,0.05332,0.062,0.07068,0.05332,0.062,0.07068,0.004428571428571428,False
151,150,PBS_GROUP_0013,TC_000084,BOM_000132,ITEM_000130,HVAC,Scenario Bravo,Case A - CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
151,150,PBS_GROUP_0013,TC_000084,BOM_000132,ITEM_000130,HVAC,Scenario Bravo,Case B - CMM + CUM,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
151,150,PBS_GROUP_0013,TC_000084,BOM_000132,ITEM_000130,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
152,151,PBS_GROUP_0014,TC_000085,BOM_000133,ITEM_000131,HVAC,Scenario Alpha,Case A - CUM,0.062382599999999996,0.0,0.062382599999999996,0.062382599999999996,0.062382599999999996,0.062382599999999996,0.062382599999999996,0.062382599999999996,0.0,True
152,151,PBS_GROUP_0014,TC_000085,BOM_000133,ITEM_000131,HVAC,Scenario Alpha,Case B - CMM + CUM,0.062382599999999996,0.1,0.05614434,0.062382599999999996,0.06862086,0.05614434,0.062382599999999996,0.06862086,0.0031827857142857144,False
152,151,PBS_GROUP_0014,TC_000085,BOM_000133,ITEM_000131,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.062382599999999996,0.14,0.053649036,0.062382599999999996,0.07111616400000001,0.053649036,0.062382599999999996,0.07111616400000001,0.0044559000000000005,False
152,151,PBS_GROUP_0014,TC_000085,BOM_000133,ITEM_000131,HVAC,Scenario Bravo,Case A - CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
152,151,PBS_GROUP_0014,TC_000085,BOM_000133,ITEM_000131,HVAC,Scenario Bravo,Case B - CMM + CUM,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
152,151,PBS_GROUP_0014,TC_000085,BOM_000133,ITEM_000131,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
153,152,PBS_GROUP_SMALL,TC_000086,BOM_000134,ITEM_000132,HVAC,Scenario Alpha,Case A - CUM,48.583,0.0,48.583,48.583,48.583,48.583,48.583,48.583,0.0,True
153,152,PBS_GROUP_SMALL,TC_000086,BOM_000134,ITEM_000132,HVAC,Scenario Alpha,Case B - CMM + CUM,48.583,0.1,43.7247,48.583,53.441300000000005,43.7247,48.583,53.441300000000005,2.478724489795918,False
153,152,PBS_GROUP_SMALL,TC_000086,BOM_000134,ITEM_000132,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,48.583,0.14,41.78138,48.583,55.384620000000005,41.78138,48.583,55.384620000000005,3.470214285714286,False
153,152,PBS_GROUP_SMALL,TC_000086,BOM_000134,ITEM_000132,HVAC,Scenario Bravo,Case A - CUM,48.583,0.0,48.583,48.583,48.583,48.583,48.583,48.583,0.0,True
153,152,PBS_GROUP_SMALL,TC_000086,BOM_000134,ITEM_000132,HVAC,Scenario Bravo,Case B - CMM + CUM,48.583,0.1,43.7247,48.583,53.441300000000005,43.7247,48.583,53.441300000000005,2.478724489795918,False
153,152,PBS_GROUP_SMALL,TC_000086,BOM_000134,ITEM_000132,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,48.583,0.14,41.78138,48.583,55.384620000000005,41.78138,48.583,55.384620000000005,3.470214285714286,False
154,153,PBS_GROUP_0014,TC_000087,BOM_000135,ITEM_000133,HVAC,Scenario Alpha,Case A - CUM,0.245,0.0,0.245,0.245,0.245,0.245,0.245,0.245,0.0,True
154,153,PBS_GROUP_0014,TC_000087,BOM_000135,ITEM_000133,HVAC,Scenario Alpha,Case B - CMM + CUM,0.245,0.1,0.2205,0.245,0.2695,0.2205,0.245,0.2695,0.0125,False
154,153,PBS_GROUP_0014,TC_000087,BOM_000135,ITEM_000133,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.245,0.14,0.2107,0.245,0.27930000000000005,0.2107,0.245,0.27930000000000005,0.0175,False
154,153,PBS_GROUP_0014,TC_000087,BOM_000135,ITEM_000133,HVAC,Scenario Bravo,Case A - CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
154,153,PBS_GROUP_0014,TC_000087,BOM_000135,ITEM_000133,HVAC,Scenario Bravo,Case B - CMM + CUM,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
154,153,PBS_GROUP_0014,TC_000087,BOM_000135,ITEM_000133,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
155,154,PBS_GROUP_0014,TC_000088,BOM_000136,ITEM_000134,HVAC,Scenario Alpha,Case A - CUM,0.197,0.0,0.197,0.197,0.197,0.197,0.197,0.197,0.0,True
155,154,PBS_GROUP_0014,TC_000088,BOM_000136,ITEM_000134,HVAC,Scenario Alpha,Case B - CMM + CUM,0.197,0.1,0.1773,0.197,0.21670000000000003,0.1773,0.197,0.21670000000000003,0.010051020408163266,False
155,154,PBS_GROUP_0014,TC_000088,BOM_000136,ITEM_000134,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.197,0.14,0.16942000000000002,0.197,0.22458000000000003,0.16942000000000002,0.197,0.22458000000000003,0.014071428571428573,False
155,154,PBS_GROUP_0014,TC_000088,BOM_000136,ITEM_000134,HVAC,Scenario Bravo,Case A - CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
155,154,PBS_GROUP_0014,TC_000088,BOM_000136,ITEM_000134,HVAC,Scenario Bravo,Case B - CMM + CUM,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
155,154,PBS_GROUP_0014,TC_000088,BOM_000136,ITEM_000134,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
156,155,PBS_GROUP_0014,TC_000089,BOM_000137,ITEM_000135,HVAC,Scenario Alpha,Case A - CUM,0.1204224,0.0,0.1204224,0.1204224,0.1204224,0.1204224,0.1204224,0.1204224,0.0,True
156,155,PBS_GROUP_0014,TC_000089,BOM_000137,ITEM_000135,HVAC,Scenario Alpha,Case B - CMM + CUM,0.1204224,0.1,0.10838016,0.1204224,0.13246464000000002,0.10838016,0.1204224,0.13246464000000002,0.006144,False
156,155,PBS_GROUP_0014,TC_000089,BOM_000137,ITEM_000135,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.1204224,0.14,0.103563264,0.1204224,0.137281536,0.103563264,0.1204224,0.137281536,0.008601600000000001,False
156,155,PBS_GROUP_0014,TC_000089,BOM_000137,ITEM_000135,HVAC,Scenario Bravo,Case A - CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
156,155,PBS_GROUP_0014,TC_000089,BOM_000137,ITEM_000135,HVAC,Scenario Bravo,Case B - CMM + CUM,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
156,155,PBS_GROUP_0014,TC_000089,BOM_000137,ITEM_000135,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
157,156,PBS_GROUP_0014,TC_000090,BOM_000138,ITEM_000136,HVAC,Scenario Alpha,Case A - CUM,0.163,0.0,0.163,0.163,0.163,0.163,0.163,0.163,0.0,True
157,156,PBS_GROUP_0014,TC_000090,BOM_000138,ITEM_000136,HVAC,Scenario Alpha,Case B - CMM + CUM,0.163,0.1,0.1467,0.163,0.17930000000000001,0.1467,0.163,0.17930000000000001,0.008316326530612246,False
157,156,PBS_GROUP_0014,TC_000090,BOM_000138,ITEM_000136,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.163,0.14,0.14018,0.163,0.18582000000000004,0.14018,0.163,0.18582000000000004,0.011642857142857144,False
157,156,PBS_GROUP_0014,TC_000090,BOM_000138,ITEM_000136,HVAC,Scenario Bravo,Case A - CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
157,156,PBS_GROUP_0014,TC_000090,BOM_000138,ITEM_000136,HVAC,Scenario Bravo,Case B - CMM + CUM,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
157,156,PBS_GROUP_0014,TC_000090,BOM_000138,ITEM_000136,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
158,157,PBS_GROUP_0014,TC_000091,BOM_000139,ITEM_000137,HVAC,Scenario Alpha,Case A - CUM,0.167,0.0,0.167,0.167,0.167,0.167,0.167,0.167,0.0,True
158,157,PBS_GROUP_0014,TC_000091,BOM_000139,ITEM_000137,HVAC,Scenario Alpha,Case B - CMM + CUM,0.167,0.1,0.15030000000000002,0.167,0.18370000000000003,0.15030000000000002,0.167,0.18370000000000003,0.008520408163265308,False
158,157,PBS_GROUP_0014,TC_000091,BOM_000139,ITEM_000137,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.167,0.14,0.14362,0.167,0.19038000000000002,0.14362,0.167,0.19038000000000002,0.01192857142857143,False
158,157,PBS_GROUP_0014,TC_000091,BOM_000139,ITEM_000137,HVAC,Scenario Bravo,Case A - CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
158,157,PBS_GROUP_0014,TC_000091,BOM_000139,ITEM_000137,HVAC,Scenario Bravo,Case B - CMM + CUM,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
158,157,PBS_GROUP_0014,TC_000091,BOM_000139,ITEM_000137,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
159,158,PBS_GROUP_0014,TC_000092,BOM_000140,ITEM_000138,HVAC,Scenario Alpha,Case A - CUM,0.278,0.0,0.278,0.278,0.278,0.278,0.278,0.278,0.0,True
159,158,PBS_GROUP_0014,TC_000092,BOM_000140,ITEM_000138,HVAC,Scenario Alpha,Case B - CMM + CUM,0.278,0.1,0.25020000000000003,0.278,0.30580000000000007,0.25020000000000003,0.278,0.30580000000000007,0.014183673469387759,False
159,158,PBS_GROUP_0014,TC_000092,BOM_000140,ITEM_000138,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.278,0.14,0.23908000000000001,0.278,0.3169200000000001,0.23908000000000001,0.278,0.3169200000000001,0.01985714285714286,False
159,158,PBS_GROUP_0014,TC_000092,BOM_000140,ITEM_000138,HVAC,Scenario Bravo,Case A - CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
159,158,PBS_GROUP_0014,TC_000092,BOM_000140,ITEM_000138,HVAC,Scenario Bravo,Case B - CMM + CUM,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
159,158,PBS_GROUP_0014,TC_000092,BOM_000140,ITEM_000138,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
160,159,PBS_GROUP_0014,TC_000093,BOM_000141,ITEM_000139,HVAC,Scenario Alpha,Case A - CUM,0.242,0.0,0.242,0.242,0.242,0.242,0.242,0.242,0.0,True
160,159,PBS_GROUP_0014,TC_000093,BOM_000141,ITEM_000139,HVAC,Scenario Alpha,Case B - CMM + CUM,0.242,0.1,0.2178,0.242,0.2662,0.2178,0.242,0.2662,0.012346938775510205,False
160,159,PBS_GROUP_0014,TC_000093,BOM_000141,ITEM_000139,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.242,0.14,0.20812,0.242,0.27588,0.20812,0.242,0.27588,0.017285714285714286,False
160,159,PBS_GROUP_0014,TC_000093,BOM_000141,ITEM_000139,HVAC,Scenario Bravo,Case A - CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
160,159,PBS_GROUP_0014,TC_000093,BOM_000141,ITEM_000139,HVAC,Scenario Bravo,Case B - CMM + CUM,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
160,159,PBS_GROUP_0014,TC_000093,BOM_000141,ITEM_000139,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
161,160,PBS_GROUP_0014,TC_000094,BOM_000142,ITEM_000140,HVAC,Scenario Alpha,Case A - CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
161,160,PBS_GROUP_0014,TC_000094,BOM_000142,ITEM_000140,HVAC,Scenario Alpha,Case B - CMM + CUM,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
161,160,PBS_GROUP_0014,TC_000094,BOM_000142,ITEM_000140,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
161,160,PBS_GROUP_0014,TC_000094,BOM_000142,ITEM_000140,HVAC,Scenario Bravo,Case A - CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
161,160,PBS_GROUP_0014,TC_000094,BOM_000142,ITEM_000140,HVAC,Scenario Bravo,Case B - CMM + CUM,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
161,160,PBS_GROUP_0014,TC_000094,BOM_000142,ITEM_000140,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
162,161,PBS_GROUP_0014,TC_000095,BOM_000143,ITEM_000141,HVAC,Scenario Alpha,Case A - CUM,0.211,0.0,0.211,0.211,0.211,0.211,0.211,0.211,0.0,True
162,161,PBS_GROUP_0014,TC_000095,BOM_000143,ITEM_000141,HVAC,Scenario Alpha,Case B - CMM + CUM,0.211,0.1,0.18989999999999999,0.211,0.2321,0.18989999999999999,0.211,0.2321,0.01076530612244898,False
162,161,PBS_GROUP_0014,TC_000095,BOM_000143,ITEM_000141,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.211,0.14,0.18145999999999998,0.211,0.24054000000000003,0.18145999999999998,0.211,0.24054000000000003,0.015071428571428572,False
162,161,PBS_GROUP_0014,TC_000095,BOM_000143,ITEM_000141,HVAC,Scenario Bravo,Case A - CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
162,161,PBS_GROUP_0014,TC_000095,BOM_000143,ITEM_000141,HVAC,Scenario Bravo,Case B - CMM + CUM,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
162,161,PBS_GROUP_0014,TC_000095,BOM_000143,ITEM_000141,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
163,162,PBS_GROUP_0014,TC_000096,BOM_000144,ITEM_000142,HVAC,Scenario Alpha,Case A - CUM,0.038,0.0,0.038,0.038,0.038,0.038,0.038,0.038,0.0,True
163,162,PBS_GROUP_0014,TC_000096,BOM_000144,ITEM_000142,HVAC,Scenario Alpha,Case B - CMM + CUM,0.038,0.1,0.0342,0.038,0.041800000000000004,0.0342,0.038,0.041800000000000004,0.0019387755102040817,False
163,162,PBS_GROUP_0014,TC_000096,BOM_000144,ITEM_000142,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.038,0.14,0.03268,0.038,0.043320000000000004,0.03268,0.038,0.043320000000000004,0.0027142857142857142,False
163,162,PBS_GROUP_0014,TC_000096,BOM_000144,ITEM_000142,HVAC,Scenario Bravo,Case A - CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
163,162,PBS_GROUP_0014,TC_000096,BOM_000144,ITEM_000142,HVAC,Scenario Bravo,Case B - CMM + CUM,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
163,162,PBS_GROUP_0014,TC_000096,BOM_000144,ITEM_000142,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
164,163,PBS_GROUP_0014,TC_000097,BOM_000145,ITEM_000143,HVAC,Scenario Alpha,Case A - CUM,0.293,0.0,0.293,0.293,0.293,0.293,0.293,0.293,0.0,True
164,163,PBS_GROUP_0014,TC_000097,BOM_000145,ITEM_000143,HVAC,Scenario Alpha,Case B - CMM + CUM,0.293,0.1,0.2637,0.293,0.32230000000000003,0.2637,0.293,0.32230000000000003,0.014948979591836735,False
164,163,PBS_GROUP_0014,TC_000097,BOM_000145,ITEM_000143,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.293,0.14,0.25198,0.293,0.33402000000000004,0.25198,0.293,0.33402000000000004,0.02092857142857143,False
164,163,PBS_GROUP_0014,TC_000097,BOM_000145,ITEM_000143,HVAC,Scenario Bravo,Case A - CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
164,163,PBS_GROUP_0014,TC_000097,BOM_000145,ITEM_000143,HVAC,Scenario Bravo,Case B - CMM + CUM,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
164,163,PBS_GROUP_0014,TC_000097,BOM_000145,ITEM_000143,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
165,164,PBS_GROUP_0014,TC_000098,BOM_000146,ITEM_000144,HVAC,Scenario Alpha,Case A - CUM,0.157,0.0,0.157,0.157,0.157,0.157,0.157,0.157,0.0,True
165,164,PBS_GROUP_0014,TC_000098,BOM_000146,ITEM_000144,HVAC,Scenario Alpha,Case B - CMM + CUM,0.157,0.1,0.1413,0.157,0.17270000000000002,0.1413,0.157,0.17270000000000002,0.008010204081632654,False
165,164,PBS_GROUP_0014,TC_000098,BOM_000146,ITEM_000144,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.157,0.14,0.13502,0.157,0.17898000000000003,0.13502,0.157,0.17898000000000003,0.011214285714285717,False
165,164,PBS_GROUP_0014,TC_000098,BOM_000146,ITEM_000144,HVAC,Scenario Bravo,Case A - CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
165,164,PBS_GROUP_0014,TC_000098,BOM_000146,ITEM_000144,HVAC,Scenario Bravo,Case B - CMM + CUM,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
165,164,PBS_GROUP_0014,TC_000098,BOM_000146,ITEM_000144,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
166,165,PBS_GROUP_0014,TC_000099,BOM_000147,ITEM_000145,HVAC,Scenario Alpha,Case A - CUM,0.088,0.0,0.088,0.088,0.088,0.088,0.088,0.088,0.0,True
166,165,PBS_GROUP_0014,TC_000099,BOM_000147,ITEM_000145,HVAC,Scenario Alpha,Case B - CMM + CUM,0.088,0.1,0.07919999999999999,0.088,0.0968,0.07919999999999999,0.088,0.0968,0.004489795918367347,False
166,165,PBS_GROUP_0014,TC_000099,BOM_000147,ITEM_000145,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.088,0.14,0.07568,0.088,0.10032,0.07568,0.088,0.10032,0.006285714285714286,False
166,165,PBS_GROUP_0014,TC_000099,BOM_000147,ITEM_000145,HVAC,Scenario Bravo,Case A - CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
166,165,PBS_GROUP_0014,TC_000099,BOM_000147,ITEM_000145,HVAC,Scenario Bravo,Case B - CMM + CUM,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
166,165,PBS_GROUP_0014,TC_000099,BOM_000147,ITEM_000145,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
167,166,PBS_GROUP_0014,TC_000100,BOM_000148,ITEM_000146,HVAC,Scenario Alpha,Case A - CUM,0.124,0.0,0.124,0.124,0.124,0.124,0.124,0.124,0.0,True
167,166,PBS_GROUP_0014,TC_000100,BOM_000148,ITEM_000146,HVAC,Scenario Alpha,Case B - CMM + CUM,0.124,0.1,0.1116,0.124,0.13640000000000002,0.1116,0.124,0.13640000000000002,0.006326530612244898,False
167,166,PBS_GROUP_0014,TC_000100,BOM_000148,ITEM_000146,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.124,0.14,0.10664,0.124,0.14136,0.10664,0.124,0.14136,0.008857142857142857,False
167,166,PBS_GROUP_0014,TC_000100,BOM_000148,ITEM_000146,HVAC,Scenario Bravo,Case A - CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
167,166,PBS_GROUP_0014,TC_000100,BOM_000148,ITEM_000146,HVAC,Scenario Bravo,Case B - CMM + CUM,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
167,166,PBS_GROUP_0014,TC_000100,BOM_000148,ITEM_000146,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
168,167,PBS_GROUP_0014,TC_000101,BOM_000149,ITEM_000147,HVAC,Scenario Alpha,Case A - CUM,0.077,0.0,0.077,0.077,0.077,0.077,0.077,0.077,0.0,True
168,167,PBS_GROUP_0014,TC_000101,BOM_000149,ITEM_000147,HVAC,Scenario Alpha,Case B - CMM + CUM,0.077,0.1,0.0693,0.077,0.08470000000000001,0.0693,0.077,0.08470000000000001,0.003928571428571429,False
168,167,PBS_GROUP_0014,TC_000101,BOM_000149,ITEM_000147,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.077,0.14,0.06622,0.077,0.08778000000000001,0.06622,0.077,0.08778000000000001,0.0055000000000000005,False
168,167,PBS_GROUP_0014,TC_000101,BOM_000149,ITEM_000147,HVAC,Scenario Bravo,Case A - CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
168,167,PBS_GROUP_0014,TC_000101,BOM_000149,ITEM_000147,HVAC,Scenario Bravo,Case B - CMM + CUM,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
168,167,PBS_GROUP_0014,TC_000101,BOM_000149,ITEM_000147,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
169,168,PBS_GROUP_0014,TC_000102,BOM_000150,ITEM_000148,HVAC,Scenario Alpha,Case A - CUM,0.084,0.0,0.084,0.084,0.084,0.084,0.084,0.084,0.0,True
169,168,PBS_GROUP_0014,TC_000102,BOM_000150,ITEM_000148,HVAC,Scenario Alpha,Case B - CMM + CUM,0.084,0.1,0.0756,0.084,0.09240000000000001,0.0756,0.084,0.09240000000000001,0.004285714285714287,False
169,168,PBS_GROUP_0014,TC_000102,BOM_000150,ITEM_000148,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.084,0.14,0.07224,0.084,0.09576000000000001,0.07224,0.084,0.09576000000000001,0.006000000000000001,False
169,168,PBS_GROUP_0014,TC_000102,BOM_000150,ITEM_000148,HVAC,Scenario Bravo,Case A - CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
169,168,PBS_GROUP_0014,TC_000102,BOM_000150,ITEM_000148,HVAC,Scenario Bravo,Case B - CMM + CUM,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
169,168,PBS_GROUP_0014,TC_000102,BOM_000150,ITEM_000148,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
170,169,PBS_GROUP_0014,TC_000103,BOM_000151,ITEM_000149,HVAC,Scenario Alpha,Case A - CUM,0.069,0.0,0.069,0.069,0.069,0.069,0.069,0.069,0.0,True
170,169,PBS_GROUP_0014,TC_000103,BOM_000151,ITEM_000149,HVAC,Scenario Alpha,Case B - CMM + CUM,0.069,0.1,0.06210000000000001,0.069,0.07590000000000001,0.06210000000000001,0.069,0.07590000000000001,0.0035204081632653067,False
170,169,PBS_GROUP_0014,TC_000103,BOM_000151,ITEM_000149,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.069,0.14,0.059340000000000004,0.069,0.07866000000000002,0.059340000000000004,0.069,0.07866000000000002,0.00492857142857143,False
170,169,PBS_GROUP_0014,TC_000103,BOM_000151,ITEM_000149,HVAC,Scenario Bravo,Case A - CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
170,169,PBS_GROUP_0014,TC_000103,BOM_000151,ITEM_000149,HVAC,Scenario Bravo,Case B - CMM + CUM,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
170,169,PBS_GROUP_0014,TC_000103,BOM_000151,ITEM_000149,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
171,170,PBS_GROUP_0014,TC_000104,BOM_000152,ITEM_000150,HVAC,Scenario Alpha,Case A - CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
171,170,PBS_GROUP_0014,TC_000104,BOM_000152,ITEM_000150,HVAC,Scenario Alpha,Case B - CMM + CUM,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
171,170,PBS_GROUP_0014,TC_000104,BOM_000152,ITEM_000150,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
171,170,PBS_GROUP_0014,TC_000104,BOM_000152,ITEM_000150,HVAC,Scenario Bravo,Case A - CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
171,170,PBS_GROUP_0014,TC_000104,BOM_000152,ITEM_000150,HVAC,Scenario Bravo,Case B - CMM + CUM,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
171,170,PBS_GROUP_0014,TC_000104,BOM_000152,ITEM_000150,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
172,171,PBS_GROUP_0014,TC_000105,BOM_000153,ITEM_000151,HVAC,Scenario Alpha,Case A - CUM,0.017,0.0,0.017,0.017,0.017,0.017,0.017,0.017,0.0,True
172,171,PBS_GROUP_0014,TC_000105,BOM_000153,ITEM_000151,HVAC,Scenario Alpha,Case B - CMM + CUM,0.017,0.1,0.015300000000000001,0.017,0.0187,0.015300000000000001,0.017,0.0187,0.0008673469387755103,False
